theta	gen	t	P	cov	var.prs.geno	var.prs.lanc	mean.theta	var.theta	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
0.1	10	3	0	neg	0.94950137892399	0.0190628071202208	0.10002596	0.011298102039624	0.930610121077854	0.0216877550671326	0.00272193277289725	-0.00544201547543008	0.949577793442454	0.1	0.01125	-0.00541884591623195	0.930609591458766	0.0216827524394447	0.00271034405493059	0.949583842036909	0.0189742505781434
0.1	10	3	0	pos	0.994639917682057	0.0701174103531674	0.10002596	0.011298102039624	0.930610121077854	0.0216877550671326	0.00272193277289725	0.0457174539152492	1.00073726283313	0.1	0.01125	0.0455228103572402	0.930609591458766	0.0216827524394447	0.00271034405493059	1.00052549831038	0.0699159068516155
0.1	10	3	0.3	neg	0.944668707573205	0.0155838663583723	0.10000004	0.0248197761882465	0.930609592274819	0.021682759982211	0.00597956736324638	-0.0119550704746196	0.946316849145657	0.1	0.02471625	-0.0119052044779616	0.930609591458766	0.0216827524394447	0.00595462588868252	0.946341765308932	0.0157321738501657
0.1	10	3	0.3	pos	1.05523681436332	0.127601877024388	0.10000004	0.0248197761882465	0.930609592274819	0.021682759982211	0.00597956736324638	0.100432530180151	1.05870444980043	0.1	0.02471625	0.100013614354857	0.930609591458766	0.0216827524394447	0.00595462588868252	1.05826058414175	0.127650992682984
0.1	10	3	0.9	neg	0.935967129462366	0.00310277525045452	0.10001064	0.0773060786707385	0.930609808529147	0.0216848030425691	0.0186245396209096	-0.0372364203293189	0.933682730863307	0.1	0.07716375	-0.037167864139435	0.930609591458766	0.0216827524394447	0.0185902498727689	0.933714729631545	0.00310513817277874
0.1	10	3	0.9	pos	1.28029087129683	0.352368316649061	0.10001064	0.0773060786707385	0.930609808529147	0.0216848030425691	0.0186245396209096	0.312816885225772	1.2837360364184	0.1	0.07716375	0.31224095624031	0.930609591458766	0.0216827524394447	0.0185902498727689	1.28312355001129	0.352513958552524
0.1	10	4	0	neg	0.948188075132726	0.0203649276392728	0.10001953	0.005657497677221	0.930609989897163	0.0216865162538126	0.00136300135068796	-0.00272507628304896	0.950934431218615	0.1	0.005625	-0.00270942295811598	0.930609591458766	0.0216827524394447	0.0013551720274653	0.95093809296756	0.0203285015087941
0.1	10	4	0	pos	0.982440289681362	0.0455549081524548	0.10001953	0.005657497677221	0.930609989897163	0.0216865162538126	0.00136300135068796	0.0228929061205919	0.976552413622256	0.1	0.005625	0.0227614051786201	0.930609591458766	0.0216827524394447	0.0013551720274653	0.976408921104296	0.0457993296455301
0.1	10	4	0.3	neg	0.94995536023622	0.0177486920720865	0.100005985	0.0161295121701602	0.930609713560855	0.0216839053614213	0.0038859135483844	-0.00776918588036324	0.948410346590298	0.1	0.0160655625	-0.00773838291067504	0.930609591458766	0.0216827524394447	0.00387050682764364	0.948424467815179	0.0178148763564133
0.1	10	4	0.3	pos	1.00986883429026	0.0904109127076877	0.100005985	0.0161295121701602	0.930609713560855	0.0216839053614213	0.0038859135483844	0.0652676198824004	1.02144715235306	0.1	0.0160655625	0.0650088493306569	0.930609591458766	0.0216827524394447	0.00387050682764364	1.02117170005651	0.0905621085977452
0.1	10	4	0.9	neg	0.940671920766941	0.00398764956387258	0.09998985	0.0734185633518475	0.930609384385046	0.0216807959774315	0.0176879614846422	-0.0353639006395356	0.934614241207585	0.1	0.0733055625	-0.0353094709324632	0.930609591458766	0.0216827524394447	0.0176607373791305	0.934643610344878	0.00403401888611202
0.1	10	4	0.9	pos	1.26728706934172	0.336384199065912	0.09998985	0.0734185633518475	0.930609384385046	0.0216807959774315	0.0176879614846422	0.297086163214861	1.26706430506198	0.1	0.0733055625	0.296628908428295	0.930609591458766	0.0216827524394447	0.0176607373791305	1.26658198970564	0.33597239824687
0.1	10	5	0	neg	0.952004738676434	0.0210834606764445	0.1000201	0.002846384421844	0.930610001525933	0.0216866256660952	0.000685749430737061	-0.00137103276447428	0.951611343858291	0.1	0.0028125	-0.00135471147905799	0.930609591458766	0.0216827524394447	0.000677586013732648	0.951615218432885	0.0210056269741194
0.1	10	5	0	pos	0.96472009146757	0.0336529921495929	0.1000201	0.002846384421844	0.930610001525933	0.0216866256660952	0.000685749430737061	0.011517814954614	0.96450019157738	0.1	0.0028125	0.01138070258931	0.930609591458766	0.0216827524394447	0.000677586013732648	0.964350632501253	0.0337410410424874
0.1	10	5	0.3	neg	0.944742894831824	0.0192376343208037	0.100018885	0.0104877546337717	0.930609976738291	0.0216863918801113	0.00252670430410791	-0.0050516912326806	0.94977138168983	0.1	0.010442615625	-0.00502994889193878	0.930609591458766	0.0216827524394447	0.00251582943796837	0.94977822444424	0.0191686329854743
0.1	10	5	0.3	pos	0.99695494448135	0.0659640865899259	0.100018885	0.0104877546337717	0.930609976738291	0.0216863918801113	0.00252670430410791	0.0424384058014631	0.997261478723973	0.1	0.010442615625	0.042255752064927	0.930609591458766	0.0216827524394447	0.00251582943796837	0.997063925401106	0.0664543339423401
0.1	10	5	0.9	neg	0.938449941700049	0.00484481966986914	0.10000241	0.0698962240101305	0.930609640626023	0.0216832166069761	0.0168393613518182	-0.0336672771588737	0.935464941425943	0.1	0.069640284375	-0.03354399738584	0.930609591458766	0.0216827524394447	0.016777700510174	0.935526047022545	0.00491645556377868
0.1	10	5	0.9	pos	1.25000645396392	0.321435567001962	0.10000241	0.0698962240101305	0.930609640626023	0.0216832166069761	0.0168393613518182	0.282833115582254	1.25196533416707	0.1	0.069640284375	0.28179746300688	0.930609591458766	0.0216827524394447	0.016777700510174	1.25086750741526	0.320257915956499
0.1	10	6	0	neg	0.958235874319328	0.0215290334725735	0.10001249	0.0014454067317005	0.930609846271647	0.0216851591964649	0.00034822662597521	-0.000696216565810616	0.951947015528277	0.1	0.00140625	-0.000677355739528994	0.930609591458766	0.0216827524394447	0.000338793006866324	0.951953781165548	0.0213441897067821
0.1	10	6	0	pos	0.954111539493452	0.0275248765816207	0.10001249	0.0014454067317005	0.930609846271647	0.0216851591964649	0.00034822662597521	0.00584879791433603	0.958492030008423	0.1	0.00140625	0.00569035129465502	0.930609591458766	0.0216827524394447	0.000338793006866324	0.958321488199732	0.0277118967409661
0.1	10	6	0.3	neg	0.949055099761292	0.020272588109891	0.100016725	0.00680971481427725	0.930609932671371	0.0216859753352852	0.0016405928944577	-0.00328007069440449	0.95065643020671	0.1	0.00678770015625	-0.0032694667797602	0.930609591458766	0.0216827524394447	0.00163528913467944	0.95065816625313	0.020048574794364
